event_id,event_source_category,published_at,source,source_url,title,title_cn,summary,summary_cn,country,company,project,resource_type,event_type,event_nature,impact_direction,event_priority_score,priority_level,catl_relevance_score,supply_impact_lce,price_impact_direction,confidence_level,is_top_event,project_name,name,url
3b63d2cb9868,news,2025-12-10T08:00:00+00:00,Google News RSS: lithium offtake agreement,https://news.google.com/rss/articles/CBMiswFBVV95cUxQcXJEcWZyLVJJa3VxWEFxMWdBOUpFUnJ5eTVXTHZ1MmswQ1laNE9ydXBScUhmU01lbmk3Zy1TU1pYQ1ViS3JrbDkwNkN2d0RQRWdIRjdrcDRaT09YSi1RMnhBUDdURnpOX29uYV9SYUNrUTk1dHp3RWtMbm51T3NndGhvLUwwNWMxUVE5MzBGNzVlMVNXTEJjclFWLTJKbi1teFZ0WVl2aHdGVVR1Q2o3X2ZFQQ?oc=5,Liontown inks major lithium offtake deal as it diversifies sales approach - Australian Mining,Australia锂资源出现包销、并购或合资交易进展,Liontown inks major lithium offtake deal as it diversifies sales approach Australian Mining,Australia：投资交易，需关注对供应安全、采购成本和资源配置节奏的影响。,Australia,,,lithium,投资交易,交易事件,正面,82,P2,40,0,中性,中,False,,,https://news.google.com/rss/articles/CBMiswFBVV95cUxQcXJEcWZyLVJJa3VxWEFxMWdBOUpFUnJ5eTVXTHZ1MmswQ1laNE9ydXBScUhmU01lbmk3Zy1TU1pYQ1ViS3JrbDkwNkN2d0RQRWdIRjdrcDRaT09YSi1RMnhBUDdURnpOX29uYV9SYUNrUTk1dHp3RWtMbm51T3NndGhvLUwwNWMxUVE5MzBGNzVlMVNXTEJjclFWLTJKbi1teFZ0WVl2aHdGVVR1Q2o3X2ZFQQ?oc=5
6a3d5e38785f,news,2026-05-26T07:00:00+00:00,Google News RSS: SQM lithium production,https://news.google.com/rss/articles/CBMixAFBVV95cUxNQml3SllZaHpOaVNKUEJ0TktsZEVYdXRkWkFzLTVZUVdIYUkzUEVrbmdtTjR4RURJOWdVYzh0UHBhbWxqNXhJaWZlRkE3emFIQjl4WHRkS21wa041LVZfVURTT3VNRUJBX01iNks3R0p0THZSSjdXVzdpOUJrVnZoWk16TThDajJKekZ3c2tPY1ZpN2ZMUldRSzlzd2JzQko3cWNBbjRUTk9Mekt5MWhsNnNTMkdmMERiTklaRDEydTk0cjVn?oc=5,SQM (NYSE: SQM) boosts Q1 profit on lithium demand and lifts 2026 volume guidance - Stock Titan,SQM：其他,SQM (NYSE: SQM) boosts Q1 profit on lithium demand and lifts 2026 volume guidance Stock Titan,SQM：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,,SQM,,lithium,其他,重大冲击,中性,82,P2,50,0,中性,中,False,,,https://news.google.com/rss/articles/CBMixAFBVV95cUxNQml3SllZaHpOaVNKUEJ0TktsZEVYdXRkWkFzLTVZUVdIYUkzUEVrbmdtTjR4RURJOWdVYzh0UHBhbWxqNXhJaWZlRkE3emFIQjl4WHRkS21wa041LVZfVURTT3VNRUJBX01iNks3R0p0THZSSjdXVzdpOUJrVnZoWk16TThDajJKekZ3c2tPY1ZpN2ZMUldRSzlzd2JzQko3cWNBbjRUTk9Mekt5MWhsNnNTMkdmMERiTklaRDEydTk0cjVn?oc=5
97fd49ab4914,news,2026-06-08T18:25:53+00:00,Google News RSS: lithium export ban,https://news.google.com/rss/articles/CBMi9AFBVV95cUxNeWl4U3lDQS1YcmFuRV9zWURPc0pNeEVTaUF2bXNWZGlLUlp5RnFxSGJKUl9CdHZPWEd2NDRVX3VSTDFFNGxRcVlHeHhXQl9hdFFhb2djdzlkYXdSaWlrZUhfc0RJeW1ON1JpTjhhWXdYUDZSbEFDc1BNbjM2UV9ZUi1LOXpnLUxfVDFBZE14elUtcHJBdS1kNGJzREpObndjdE5aUU9pWHlBcTJJdnRWOWlNUHVocnJQVlk2cngyMlA0dHRaT1lCbzdDX0xOdzhMcnZRNWNFNVltQkwtaUdDYzRSbDd2Qjh6a1l0UDJicmNRQXlR0gH6AUFVX3lxTE5oUmY1aFAzSnlsRWg4Q2NMMzRGZnl1TEl6SFM2cHRLYng0aWtQMDFiVkRVZ3Vaa0dkSTJ1dXBkSnNLNmFteEFTQi10SEJIeGlPWTZXYllHSG8yV3BmeXVHcGJZTklBZ2t1MjJOMC1qT19qNW9BTU0wempSVWlaV0w4Tl9lSGxRS2dQQnZ4bWVFRlBFN0x1LVRsOThSOXVyQ0wxcFlObUF1ZHY0emZSbmU0U2ZleWQ1UjA5OXZ4ZjA0MmtHLUdibmNzWGtJamtteDJ2U0F0VGdCZkVFd3FEa2dIc2RiZWFlOVoxNVd2X01CVW1vRXNSSC1rV1E?oc=5,"Zimbabwe’s lithium gamble: Leverage, risk and the a reordering of the Chinese supply chain - NewsDay Zimbabwe",Zimbabwe锂资源：其他,"Zimbabwe’s lithium gamble: Leverage, risk and the a reordering of the Chinese supply chain NewsDay Zimbabwe",Zimbabwe：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,Zimbabwe,,,lithium,其他,重大冲击,中性,82,P2,40,0,中性,高,False,,,https://news.google.com/rss/articles/CBMi9AFBVV95cUxNeWl4U3lDQS1YcmFuRV9zWURPc0pNeEVTaUF2bXNWZGlLUlp5RnFxSGJKUl9CdHZPWEd2NDRVX3VSTDFFNGxRcVlHeHhXQl9hdFFhb2djdzlkYXdSaWlrZUhfc0RJeW1ON1JpTjhhWXdYUDZSbEFDc1BNbjM2UV9ZUi1LOXpnLUxfVDFBZE14elUtcHJBdS1kNGJzREpObndjdE5aUU9pWHlBcTJJdnRWOWlNUHVocnJQVlk2cngyMlA0dHRaT1lCbzdDX0xOdzhMcnZRNWNFNVltQkwtaUdDYzRSbDd2Qjh6a1l0UDJicmNRQXlR0gH6AUFVX3lxTE5oUmY1aFAzSnlsRWg4Q2NMMzRGZnl1TEl6SFM2cHRLYng0aWtQMDFiVkRVZ3Vaa0dkSTJ1dXBkSnNLNmFteEFTQi10SEJIeGlPWTZXYllHSG8yV3BmeXVHcGJZTklBZ2t1MjJOMC1qT19qNW9BTU0wempSVWlaV0w4Tl9lSGxRS2dQQnZ4bWVFRlBFN0x1LVRsOThSOXVyQ0wxcFlObUF1ZHY0emZSbmU0U2ZleWQ1UjA5OXZ4ZjA0MmtHLUdibmNzWGtJamtteDJ2U0F0VGdCZkVFd3FEa2dIc2RiZWFlOVoxNVd2X01CVW1vRXNSSC1rV1E?oc=5
ae603637effb,news,2026-05-21T07:00:00+00:00,Google News RSS: SQM lithium production,https://news.google.com/rss/articles/CBMitwFBVV95cUxPSUpLOGpyVkxqY2JwSVFFZUZ4YXhjZm9sRHZBNFF0VjMxOHcxcEVlSVR3N0JYZDk4TzJnSS1GaHkta2JScEpocHU1clhBNFU2Rnh2WF9CLWdheWNhS3BDd0FXNnRwaDVnMGFyeVBIMUNKdDBGUWpxMTc3TUx2eHgydXlUZ0QydUFhUkd2a1FNcUhmZnpYS0hrRE13Um90c0o0ZGNHalBFRUx0bi1qMVJLQW94eXNnMm8?oc=5,Discover the Top Global Lithium Producers - Investing News Network,SQM：其他,Discover the Top Global Lithium Producers Investing News Network,SQM：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,,SQM,,lithium,其他,重大冲击,中性,82,P2,50,0,中性,中,False,,,https://news.google.com/rss/articles/CBMitwFBVV95cUxPSUpLOGpyVkxqY2JwSVFFZUZ4YXhjZm9sRHZBNFF0VjMxOHcxcEVlSVR3N0JYZDk4TzJnSS1GaHkta2JScEpocHU1clhBNFU2Rnh2WF9CLWdheWNhS3BDd0FXNnRwaDVnMGFyeVBIMUNKdDBGUWpxMTc3TUx2eHgydXlUZ0QydUFhUkd2a1FNcUhmZnpYS0hrRE13Um90c0o0ZGNHalBFRUx0bi1qMVJLQW94eXNnMm8?oc=5
28fdabadef4e,news,2026-05-26T07:00:00+00:00,Google News RSS: SQM lithium production,https://news.google.com/rss/articles/CBMilAFBVV95cUxQbVNzU2N3eEc0dHJ1NURsYVZvSkZxbVJES1NSTVVKOGJPS1JKdUpwWklhQTk2T1JxR19uQlpTU25YampSWWVJMF9icHpsc2lXSEtjYXZ6eUlPeDQ2ZmtHdFlONURiQjNIZFl3NzJidE9JUzMxRkwxbmlyVWtsNUtWXzIyaHhmY3pKWWFjdHJZQ2NCS2FL?oc=5,SQM posts surge in quarterly profit as lithium market tightens - Mining.com,SQM：其他,SQM posts surge in quarterly profit as lithium market tightens Mining.com,SQM：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,,SQM,,lithium,其他,重大冲击,中性,82,P2,50,0,中性,中,False,,,https://news.google.com/rss/articles/CBMilAFBVV95cUxQbVNzU2N3eEc0dHJ1NURsYVZvSkZxbVJES1NSTVVKOGJPS1JKdUpwWklhQTk2T1JxR19uQlpTU25YampSWWVJMF9icHpsc2lXSEtjYXZ6eUlPeDQ2ZmtHdFlONURiQjNIZFl3NzJidE9JUzMxRkwxbmlyVWtsNUtWXzIyaHhmY3pKWWFjdHJZQ2NCS2FL?oc=5
ae8d4b11a444,news,2026-05-22T07:00:00+00:00,Google News RSS: SQM lithium production,https://news.google.com/rss/articles/CBMikwFBVV95cUxOLWtuQV9PQjlJVzlxdGd6WGF6eEN6cXlVVGc4LVNEWVJuX0lLbTh5a1YxTWx5YzEzWFhfT3JETHByTnVEcVFYUkxkRkVUa0ZLYmxLRTZYdjRTOGRjeXozRm42LWlxbnR1c0dwNTFLTHhpYjg1RGJtV29Ock02RmxreTdwV2UxVEs4MlJuRENBQnBvMEE?oc=5,How This Small Lithium Name Is Taking On Giants Like Albemarle - Investor's Business Daily,Albemarle：其他,How This Small Lithium Name Is Taking On Giants Like Albemarle Investor's Business Daily,Albemarle：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,,Albemarle,,lithium,其他,重大冲击,中性,82,P2,50,0,中性,中,False,,,https://news.google.com/rss/articles/CBMikwFBVV95cUxOLWtuQV9PQjlJVzlxdGd6WGF6eEN6cXlVVGc4LVNEWVJuX0lLbTh5a1YxTWx5YzEzWFhfT3JETHByTnVEcVFYUkxkRkVUa0ZLYmxLRTZYdjRTOGRjeXozRm42LWlxbnR1c0dwNTFLTHhpYjg1RGJtV29Ock02RmxreTdwV2UxVEs4MlJuRENBQnBvMEE?oc=5
015f64cfee3e,news,2026-02-10T08:00:00+00:00,Google News RSS: lithium offtake agreement,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNWjN4SXNHU3U5YnpRSnFIRHlqT21FTFBFSllMQ1AtQjNsendOYTVoc3RlVEl0cFAxUGlVRkFESUZ4MUM1cW83VzV3aFhZRmczd3pMUUFibnR6aWRtclI3c3BCQU5XOU9VejJqd0JvWkpIYWtheWxVbGRGQ1Y3ZXNoVUNVdlpPb29k?oc=5,Canmax Spodumene Offtake Deal Transforms Australian Lithium Strategy - Discovery Alert,Australia锂资源出现包销、并购或合资交易进展,Canmax Spodumene Offtake Deal Transforms Australian Lithium Strategy Discovery Alert,Australia：投资交易，需关注对供应安全、采购成本和资源配置节奏的影响。,Australia,,,spodumene,投资交易,交易事件,正面,82,P2,40,0,中性,中,False,,,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNWjN4SXNHU3U5YnpRSnFIRHlqT21FTFBFSllMQ1AtQjNsendOYTVoc3RlVEl0cFAxUGlVRkFESUZ4MUM1cW83VzV3aFhZRmczd3pMUUFibnR6aWRtclI3c3BCQU5XOU9VejJqd0JvWkpIYWtheWxVbGRGQ1Y3ZXNoVUNVdlpPb29k?oc=5
6882c84b51fc,news,2026-05-27T07:00:00+00:00,Google News RSS: Albemarle lithium guidance,https://news.google.com/rss/articles/CBMitwFBVV95cUxONVRMSlkwQ0U2OVRodUxTSThqOFVvNmxfUkJTWE5WaTlQS19FR3pKdGMtcl9aT21IbExTOWRYSmViYXA0STRUN054cHk2eTlMSFdDWDRnZk1xWUJHejdFaVd4eFJ2ZmhoOXlER0lsb2tudjd1bFFCZlRmanBPZkZBSlRVVVA3TEV4NVVqQTM4R3RRWlVodE01U0phcEExU2NWczQ0WDNsR2p4ZmlSN21Ob1ljNUFJUkE?oc=5,Albemarle (ALB) Rises 2.12% as Lithium Demand Optimism Returns; Key Levels Ahead - Ease of Movement - newsline.com,Albemarle：其他,Albemarle (ALB) Rises 2.12% as Lithium Demand Optimism Returns; Key Levels Ahead - Ease of Movement newsline.com,Albemarle：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,,Albemarle,,lithium,其他,重大冲击,中性,82,P2,50,0,中性,中,False,,,https://news.google.com/rss/articles/CBMitwFBVV95cUxONVRMSlkwQ0U2OVRodUxTSThqOFVvNmxfUkJTWE5WaTlQS19FR3pKdGMtcl9aT21IbExTOWRYSmViYXA0STRUN054cHk2eTlMSFdDWDRnZk1xWUJHejdFaVd4eFJ2ZmhoOXlER0lsb2tudjd1bFFCZlRmanBPZkZBSlRVVVA3TEV4NVVqQTM4R3RRWlVodE01U0phcEExU2NWczQ0WDNsR2p4ZmlSN21Ob1ljNUFJUkE?oc=5
43ab0184ba88,news,2026-05-28T07:00:00+00:00,Google News RSS: SQM lithium production,https://news.google.com/rss/articles/CBMi_AFBVV95cUxORnlnUVF1dW40RmYySlFuWlRvVENTMXBzV3IyRjlZNnRRd1l3Q3NCRTlUNVI1Z1dFUUFuU1ZrbUluM1QzNlZPLVRKSVhSVzBQOTQ4UXBadncxS2swVmFqd2c2aUJ0bldOQ3NuYjgzX21VZGVBdEYyd0JWR3c2VzFuSDdhWHBQclhLMDdsSmdmYmgybVUySkJWNUpzeHpPOXQxZUdXUTlIQ1VqLVYxcmJQd3RJcEw3MVFUYzBMOUhvR2dJMDVwVlc2VVJiMTV2WVM4OTFqTkRzYmRUSmFMUWp4RTM0OU5WZGdTYnd4Z0ZkN1lxcDNqVDVnY2dQdDc?oc=5,"SQM targets 300,000t of lithium per year in ... - BNamericas",SQM：其他,"SQM targets 300,000t of lithium per year in ... BNamericas",SQM：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,,SQM,,lithium,其他,重大冲击,中性,82,P2,50,0,中性,中,False,,,https://news.google.com/rss/articles/CBMi_AFBVV95cUxORnlnUVF1dW40RmYySlFuWlRvVENTMXBzV3IyRjlZNnRRd1l3Q3NCRTlUNVI1Z1dFUUFuU1ZrbUluM1QzNlZPLVRKSVhSVzBQOTQ4UXBadncxS2swVmFqd2c2aUJ0bldOQ3NuYjgzX21VZGVBdEYyd0JWR3c2VzFuSDdhWHBQclhLMDdsSmdmYmgybVUySkJWNUpzeHpPOXQxZUdXUTlIQ1VqLVYxcmJQd3RJcEw3MVFUYzBMOUhvR2dJMDVwVlc2VVJiMTV2WVM4OTFqTkRzYmRUSmFMUWp4RTM0OU5WZGdTYnd4Z0ZkN1lxcDNqVDVnY2dQdDc?oc=5
22da9f0afb41,news,2026-06-10T01:19:00+00:00,Google News RSS: lithium production guidance,https://news.google.com/rss/articles/CBMiiAJBVV95cUxOakMwQ3ZWX0lwaVdRRlFGSEs4OEF2VTRMaVF3ZVVBTmhzSHFPYVdvMFZ4YzlyYWJGTE8wa0lLQ3ByMFFvY0xVY2hMdUp1ZWF6MXRVS2JFNTZzOUlwMDBfTEsxc0ZVT25jRFVORDdUUUpWZHQyYVpfYjZvSk1tcU0yeHpTUHhMTnFzN242ejVxdlhKeGNzU3RFSmdZX1NtdTJNUWJsRjZESzNkUEUtVC1MMVdCVkJZVFN6SVdIZlhkbm5LNURfWmwzb3QzTTNXUFA0a1RBR05mNEZwLUFpMHJhYkxfZnhWTHNJd3I3MlAyWkhaY2Z2VlpyVWN5Rk5Ucm5uRE5IZUJiY0LSAY4CQVVfeXFMTXUxbjFsS0JZT0QzeTQwbmktRko2c1BiUWRabktBMFJxNmxicWYtRXA0dk5YY1ota0cxRkNzNk9pYVVZUUV6cnZWem1mcFh1RjB6bGY5amFPVVAxQTctcGNWamV6V1pmTmFOcGNKcjEwU3h5d3JjUE9rOXpuTzBxWDFTbU1nLXc2VnB0RnBxd2R5WUdieWtPS1E1TkdkVzRUS3Z0Y2NNNjdCaDZhaWtQZ0NsdWd2SjdfNjd4R2ZLTExsV3BsTEFGTDNDWWhhb3psV3E2d0pfdjV3SWMwN3JYSU5sU2VZdmY5RzJCSDh3ejF5VVFkRVlZV0I4cFVQZGQ4bUNpU1lHMlg3ZVkxalhR?oc=5,‘Systemic issues’: Fire hits Australia’s top lithium mine - The Australian,Australia锂资源：其他,‘Systemic issues’: Fire hits Australia’s top lithium mine The Australian,Australia：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,Australia,,,lithium,其他,重大冲击,中性,82,P2,40,0,中性,高,False,,,https://news.google.com/rss/articles/CBMiiAJBVV95cUxOakMwQ3ZWX0lwaVdRRlFGSEs4OEF2VTRMaVF3ZVVBTmhzSHFPYVdvMFZ4YzlyYWJGTE8wa0lLQ3ByMFFvY0xVY2hMdUp1ZWF6MXRVS2JFNTZzOUlwMDBfTEsxc0ZVT25jRFVORDdUUUpWZHQyYVpfYjZvSk1tcU0yeHpTUHhMTnFzN242ejVxdlhKeGNzU3RFSmdZX1NtdTJNUWJsRjZESzNkUEUtVC1MMVdCVkJZVFN6SVdIZlhkbm5LNURfWmwzb3QzTTNXUFA0a1RBR05mNEZwLUFpMHJhYkxfZnhWTHNJd3I3MlAyWkhaY2Z2VlpyVWN5Rk5Ucm5uRE5IZUJiY0LSAY4CQVVfeXFMTXUxbjFsS0JZT0QzeTQwbmktRko2c1BiUWRabktBMFJxNmxicWYtRXA0dk5YY1ota0cxRkNzNk9pYVVZUUV6cnZWem1mcFh1RjB6bGY5amFPVVAxQTctcGNWamV6V1pmTmFOcGNKcjEwU3h5d3JjUE9rOXpuTzBxWDFTbU1nLXc2VnB0RnBxd2R5WUdieWtPS1E1TkdkVzRUS3Z0Y2NNNjdCaDZhaWtQZ0NsdWd2SjdfNjd4R2ZLTExsV3BsTEFGTDNDWWhhb3psV3E2d0pfdjV3SWMwN3JYSU5sU2VZdmY5RzJCSDh3ejF5VVFkRVlZV0I4cFVQZGQ4bUNpU1lHMlg3ZVkxalhR?oc=5
9b99dac08584,news,2024-10-30T07:00:00+00:00,Google News RSS: lithium production guidance,https://news.google.com/rss/articles/CBMigwFBVV95cUxNUVdoaG5odENHYTFPeGJiRUo2dk9DamdaeENBbW81UjV6TW1sR3FvSWFxT0lpMnNVQkNadzFqYTFYY1VGWGpIRFRaNjJIc1FNUld5WnRyM1JkN05XNmRIdmxxeUVLcF9EZ3lia0JCV1B1SGZnZ19OeWNCa3VVcDduZDU0bw?oc=5,Pilbara Minerals lowers FY25 production guidance as Ngungaju plant placed on care and maintenance - Fastmarkets,Pilbara Minerals产量或出货指引发生变化,Pilbara Minerals lowers FY25 production guidance as Ngungaju plant placed on care and maintenance Fastmarkets,Pilbara Minerals：产量指引变化，需关注对供应安全、采购成本和资源配置节奏的影响。,,Pilbara Minerals,,lithium,产量指引变化,供应扰动,中性,82,P2,30,0,中性,中,False,,,https://news.google.com/rss/articles/CBMigwFBVV95cUxNUVdoaG5odENHYTFPeGJiRUo2dk9DamdaeENBbW81UjV6TW1sR3FvSWFxT0lpMnNVQkNadzFqYTFYY1VGWGpIRFRaNjJIc1FNUld5WnRyM1JkN05XNmRIdmxxeUVLcF9EZ3lia0JCV1B1SGZnZ19OeWNCa3VVcDduZDU0bw?oc=5
3a4ded060353,news,2026-05-27T07:00:00+00:00,Google News RSS: Albemarle lithium guidance,https://news.google.com/rss/articles/CBMitAFBVV95cUxOQ2tRRjJYUTJoT1c1bVlvY1kzTXRXTTVLTS1pMlJiMFVyOXhOaDhUWm55QlBmaGlUMTJlelBWd1ozSV9yVWtwelcwVkktSFdlYzhmWE1UQlhkQnZ5REE5ZWFraTJtUmZCWEJzWHUxM092ZkYzUzF2Vm80VFBwVEh2UWJoT21Zc1FWd21hbTdtMWdsb2NwNUN0V19VUFo0dkpFdWVmdE0zZU9ad05tVzVLTWpHYlQ?oc=5,Albemarle (ALB) Rises 2.12% as Lithium Demand Optimism Returns; Key Levels Ahead - Price Surge Stocks - newsline.com,Albemarle价格或资本市场表现出现波动,Albemarle (ALB) Rises 2.12% as Lithium Demand Optimism Returns; Key Levels Ahead - Price Surge Stocks newsline.com,Albemarle：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,,Albemarle,,lithium,其他,重大冲击,中性,82,P2,50,0,中性,中,False,,,https://news.google.com/rss/articles/CBMitAFBVV95cUxOQ2tRRjJYUTJoT1c1bVlvY1kzTXRXTTVLTS1pMlJiMFVyOXhOaDhUWm55QlBmaGlUMTJlelBWd1ozSV9yVWtwelcwVkktSFdlYzhmWE1UQlhkQnZ5REE5ZWFraTJtUmZCWEJzWHUxM092ZkYzUzF2Vm80VFBwVEh2UWJoT21Zc1FWd21hbTdtMWdsb2NwNUN0V19VUFo0dkpFdWVmdE0zZU9ad05tVzVLTWpHYlQ?oc=5
2edf53a96950,news,2026-05-21T07:00:00+00:00,Google News RSS: lithium production guidance,https://news.google.com/rss/articles/CBMixAFBVV95cUxPbUdzZXVuX3pGZkpVYjRWaHoxS1NFRF9peGlnNnpnREFvbzBtYk5lQlJvbHlLbHJiY21mM293c2N0YW80aS1CVDZpZXNGbHZ3SThnV1M1dlJCUG9LNXM2cXkyWF91b05KTE5JdWZhZnZFN3VoRk9mc3cwMHpCNmJWUWx1SmwzX01rR1VmNVFXdzZmRFdwWTZLNmpEXzVxOVpUZVI2dExvd1BjZ0JTaVc0cjh5UVJHWkdBZVJMQjc5anFfNkNP0gHKAUFVX3lxTE1acUFtSjg0a3hBSkdvcWtsbUFMRHU1NktHUm83NXRidU1jaTZUaUM0a2xxYnhJajVVUlVtaEZZLVgtV0lWX1RMUUFNZ1dSUDllaVNMYkFYSV91Undoa0FuTmg0ekNPUGZobTJ3dmdidkZ4ZEc4b3ZJVnpqUmlYd0N4cS1sNXpvc1RFM3NCZTRFVmZlaUxsekw2dWxiMWZ1OU9DVEs0NFFxYTQtWEF3TTlJNzVBSkVaRHNFRE5VRTZHRDBQNmR6MlNEX1E?oc=5,IGO (ASX:IGO) Is Down 6.3% After Cutting Greenbushes Lithium Guidance and Lifting Cost Outlook - simplywall.st,Greenbushes项目：其他,IGO (ASX:IGO) Is Down 6.3% After Cutting Greenbushes Lithium Guidance and Lifting Cost Outlook simplywall.st,Greenbushes：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,,,Greenbushes,lithium,其他,重大冲击,中性,82,P2,50,0,中性,中,False,Greenbushes,Greenbushes,https://news.google.com/rss/articles/CBMixAFBVV95cUxPbUdzZXVuX3pGZkpVYjRWaHoxS1NFRF9peGlnNnpnREFvbzBtYk5lQlJvbHlLbHJiY21mM293c2N0YW80aS1CVDZpZXNGbHZ3SThnV1M1dlJCUG9LNXM2cXkyWF91b05KTE5JdWZhZnZFN3VoRk9mc3cwMHpCNmJWUWx1SmwzX01rR1VmNVFXdzZmRFdwWTZLNmpEXzVxOVpUZVI2dExvd1BjZ0JTaVc0cjh5UVJHWkdBZVJMQjc5anFfNkNP0gHKAUFVX3lxTE1acUFtSjg0a3hBSkdvcWtsbUFMRHU1NktHUm83NXRidU1jaTZUaUM0a2xxYnhJajVVUlVtaEZZLVgtV0lWX1RMUUFNZ1dSUDllaVNMYkFYSV91Undoa0FuTmg0ekNPUGZobTJ3dmdidkZ4ZEc4b3ZJVnpqUmlYd0N4cS1sNXpvc1RFM3NCZTRFVmZlaUxsekw2dWxiMWZ1OU9DVEs0NFFxYTQtWEF3TTlJNzVBSkVaRHNFRE5VRTZHRDBQNmR6MlNEX1E?oc=5
89fdeb2a43e7,news,2026-05-22T07:00:00+00:00,Google News RSS: Albemarle lithium guidance,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQNHF2SXhpdFZtNm8yY2pJVkhzWUNzWlRlQ25ESHV3T1IzbkFwMUhMYXNLUDU2WU1PcHk4M2VkYjUtZDNBd203ODBWdzFOZ0dmWDlnb01tal9tUUlZQVFBQmtzeTBoY3V3eDJsT3A4akV1WmlWNklXWVd2YmJyUHVDNlhZZ0RKT2FpYTNjeHRyVktLR1FiRURTTUhWWjZ4R2JUVndQUDMwbjkxQVh4Mi0xT2ppTTFQTHg4U1Buanh1RkU5WUU?oc=5,Albemarle stock (US0126531013): lithium producer under pressure after earnings and guidance reset - AD HOC NEWS,Albemarle价格或资本市场表现出现波动,Albemarle stock (US0126531013): lithium producer under pressure after earnings and guidance reset AD HOC NEWS,Albemarle：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,,Albemarle,,lithium,其他,重大冲击,中性,82,P2,50,0,中性,中,False,,,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQNHF2SXhpdFZtNm8yY2pJVkhzWUNzWlRlQ25ESHV3T1IzbkFwMUhMYXNLUDU2WU1PcHk4M2VkYjUtZDNBd203ODBWdzFOZ0dmWDlnb01tal9tUUlZQVFBQmtzeTBoY3V3eDJsT3A4akV1WmlWNklXWVd2YmJyUHVDNlhZZ0RKT2FpYTNjeHRyVktLR1FiRURTTUhWWjZ4R2JUVndQUDMwbjkxQVh4Mi0xT2ppTTFQTHg4U1Buanh1RkU5WUU?oc=5
f6e79f2cbb05,news,2025-07-30T07:00:00+00:00,Google News RSS: lithium production guidance,https://news.google.com/rss/articles/CBMi4AFBVV95cUxPbGI1NEpiNldDcndGY3ltbEZSMF9oaVVNb3JuMy1qUno1SWhObXFlUHhzRzJHYnBFbm04SFBCUzJRcG50S2FiWV82MG5OY3ItSVpBamV2aGVmSXZhMkFiVldkRU9ieTExWUZreGN2eGI0SzI4SjVwWjJMVW5PX3hDck1SeUw2ZXpoWk8weEk4MjNpN3o4bzhlLWt4eXhrU3lNdnZvbkRKT3RvbkxBenJnYm1vN1gwWWFBdXl6X0gyZlpjRktXN3VxRFh6VjlTWVVJMzB4RWdSWnBHZlpMY3JFOA?oc=5,Pilbara Minerals beats FY25 production guidance after leap in Q4 output - Capital Brief,Pilbara Minerals产量或出货指引发生变化,Pilbara Minerals beats FY25 production guidance after leap in Q4 output Capital Brief,Pilbara Minerals：产量指引变化，需关注对供应安全、采购成本和资源配置节奏的影响。,,Pilbara Minerals,,lithium,产量指引变化,供应扰动,中性,82,P2,30,0,中性,中,False,,,https://news.google.com/rss/articles/CBMi4AFBVV95cUxPbGI1NEpiNldDcndGY3ltbEZSMF9oaVVNb3JuMy1qUno1SWhObXFlUHhzRzJHYnBFbm04SFBCUzJRcG50S2FiWV82MG5OY3ItSVpBamV2aGVmSXZhMkFiVldkRU9ieTExWUZreGN2eGI0SzI4SjVwWjJMVW5PX3hDck1SeUw2ZXpoWk8weEk4MjNpN3o4bzhlLWt4eXhrU3lNdnZvbkRKT3RvbkxBenJnYm1vN1gwWWFBdXl6X0gyZlpjRktXN3VxRFh6VjlTWVVJMzB4RWdSWnBHZlpMY3JFOA?oc=5
